Year,Month,Day,Time_UTC,Latitude,Longitude,Magnitude,Depth
2009,1,15,0:00:00,-32.54,-72.11,4,5
2009,1,15,0:14:24,-0.72,132.97,4.6,35
2009,1,15,16:19:12,-23.32,-174.57,4.8,35
2009,1,15,18:00:00,47.07,155.36,4.3,35
2009,1,15,23:31:12,47.01,155.31,4.2,35
2009,1,15,5:02:24,47,155.17,4.1,35
2009,1,15,10:48:00,-26.57,-67.03,4.3,131
2009,1,15,3:50:24,47.13,155.5,4.6,35
2009,1,15,12:28:48,47.06,155.38,4.4,35
2009,1,15,15:36:00,-8.18,68.15,4.5,10
2009,1,15,11:16:48,-0.46,132.98,4.8,35
2009,1,15,12:00:00,-0.3,132.6,5,35
2009,1,15,12:00:00,46.92,155.11,4.5,35
2009,1,15,12:14:24,-0.56,132.71,5,32
2009,1,16,11:02:24,-22.03,170.06,4.3,35
2009,1,16,22:04:48,12.33,143.55,4.3,10
2009,1,16,16:19:12,46.99,155.4,4.5,35
2009,1,16,5:02:24,36.26,71.03,4.4,124
2009,1,16,15:36:00,43.22,-110.87,4,5
2009,1,16,0:57:36,46.96,155.4,4.8,35
2009,1,16,20:09:36,48.16,154.1,4.7,35
2009,1,16,1:40:48,46.97,155.37,4.6,2
2009,1,16,0:43:12,-7.12,109.24,4.5,191
2009,1,16,4:19:12,-6.96,129.83,4.7,163
2009,1,16,6:14:24,46.98,155.37,4.5,24
2009,1,16,7:55:12,13.4,-90.92,4.3,42
2009,1,16,9:36:00,17.68,-101.44,4,44
2009,1,16,21:21:36,-6.21,146.01,4.5,111
2009,1,16,4:48:00,44.47,149.05,4.5,44
2009,1,16,8:09:36,-15.06,167.99,5,58
2009,1,16,17:02:24,0.01,125.07,4.7,35
2009,1,16,18:43:12,-0.5,132.93,4.5,35
2009,1,16,15:50:24,19.98,95.17,4.4,109
2009,1,16,12:57:36,-23.94,-175.37,4.9,42
2009,1,16,8:38:24,2.49,95.28,4.3,35
2009,1,16,12:00:00,-38.75,-92.32,4.5,10
2009,1,16,23:45:36,-21.24,169.57,4.3,35
2009,1,16,12:00:00,47.01,155.32,4.1,35
2009,1,16,17:31:12,46.94,155.35,4.9,30
2009,1,16,0:28:48,-20.83,-173.8,4.7,10
2009,1,16,11:31:12,43.81,147.7,4.7,51
2009,1,16,22:33:36,39.58,73.38,4.5,49
2009,1,16,20:52:48,-6.93,143.45,4.6,35
2009,1,16,13:26:24,-11.99,166.47,4.8,74
2009,1,16,6:00:00,-36.49,177.96,4.2,172
2009,1,16,1:26:24,47.01,155.33,4.9,35
2009,1,16,8:52:48,35.26,23.53,4.7,35
2009,1,16,21:21:36,47.17,155.59,4.9,35
2009,1,16,6:00:00,-22.2,170.48,4.5,35
2009,1,16,23:16:48,-22.27,170.28,4.5,35
2009,1,16,7:12:00,-22.53,170.31,4.7,35
2009,1,16,12:00:00,-22.28,170.44,5.3,35
2009,1,16,9:36:00,-61.08,-22.46,4.6,35
2009,1,16,6:14:24,-22.3,170.27,5.8,21
2009,1,16,12:57:36,-21.95,170.05,4.4,35
2009,1,16,12:00:00,-22.29,170.38,5.3,35
2009,1,16,3:36:00,-7.66,108.13,4.3,10
2009,1,16,15:21:36,14.49,-45.06,5.4,10
2009,1,16,9:50:24,-59.78,-26.52,4.6,35
2009,1,16,3:21:36,-22.5,170.42,5.1,35
2009,1,16,5:45:36,6.72,-72.84,4.4,172
2009,1,17,6:00:00,52.73,-169.5,4.2,61
2009,1,17,14:24:00,-27.46,-69.95,4.3,83
2009,1,17,6:57:36,46.97,155.28,4.4,35
2009,1,17,20:38:24,5.11,94.14,4.6,45
2009,1,17,0:43:12,46.95,155.42,4.1,38
2009,1,17,21:36:00,15.74,-92.74,5.8,169
2009,1,17,7:12:00,4.66,95.81,4.5,128
2009,1,17,13:55:12,-59.74,-26.7,5.1,77
2009,1,17,15:36:00,-0.46,132.7,4.1,35
2009,1,17,4:48:00,17.45,-91.84,4,10
2009,1,17,11:31:12,-22.18,170.49,5.1,35
2009,1,17,19:12:00,37.1,36.31,4.6,5
2009,1,17,5:02:24,60.71,165.79,4.5,34
2009,1,17,0:57:36,52.26,-132.51,4,20
2009,1,17,16:48:00,44.03,150.65,5.4,21
2009,1,17,8:09:36,53.97,160.87,4.9,43
2009,1,17,12:43:12,36.35,1.62,4.8,10
2009,1,17,5:31:12,16.26,121.96,4.5,35
2009,1,17,23:02:24,51.17,178.99,4.6,46
2009,1,17,20:24:00,51.21,178.93,5.1,45
2009,1,17,16:19:12,-2.7,138.18,4,35
2009,1,17,12:00:00,26.87,104.06,4.4,10
2009,1,17,0:00:00,19.29,-155.01,4,38
2009,1,17,23:31:12,2.62,93.74,4.6,35
2009,1,17,12:57:36,63.57,-151.02,4.2,9
2009,1,17,6:14:24,24.83,141.51,4.1,142
2009,1,17,0:00:00,12.94,122.51,4.9,10
2009,1,17,5:02:24,51.22,178.96,4.6,49
2009,1,17,13:12:00,-22.43,167.27,4.5,10
2009,1,17,14:38:24,51.21,178.89,4.8,47
2009,1,17,23:45:36,-18.76,-177.84,4.2,620
2009,1,17,15:21:36,39.48,73.54,4.8,0
2009,1,17,11:31:12,-0.53,132.09,4.3,35
2009,1,17,13:12:00,-58.71,-25.29,4.5,55
2009,1,17,11:16:48,35.91,69.97,4.9,86
2009,1,18,18:00:00,-58.81,-24.95,4.3,55
2009,1,18,21:07:12,47.95,154.95,4.2,8
2009,1,18,11:45:36,44.04,149.41,4.3,32
2009,1,18,18:00:00,-32.56,-179.02,4.8,41
2009,1,18,18:00:00,4.82,-77.32,4.4,53
2009,1,18,10:33:36,-3.59,136.93,4.3,35
2009,1,18,1:40:48,43.99,149.4,4.4,35
2009,1,18,12:28:48,-0.27,132.38,4.8,35
2009,1,18,22:04:48,5.19,126.5,4.3,58
2009,1,18,20:38:24,-7.26,129.19,4.9,90
2009,1,18,16:04:48,10.01,125.98,4.6,89
2009,1,18,14:52:48,-57.55,-23.25,4.5,35
2009,1,18,0:57:36,1.5,126.38,4.8,64
2009,1,18,15:36:00,19.22,121.25,5.1,35
2009,1,18,7:26:24,51.1,179.71,4.5,47
2009,1,18,3:50:24,28.92,102.27,4.4,44
2009,1,18,3:07:12,51.14,179.75,4.5,46
2009,1,18,13:26:24,-13.97,-75,4.7,76
2009,1,18,7:40:48,-22.67,170.77,5,35
2009,1,18,19:26:24,-22.41,170.6,5,35
2009,1,18,20:38:24,-30.2,-177.95,6.4,33
2009,1,18,2:52:48,-16.54,-175.06,5.1,47
2009,1,18,9:36:00,54.65,-161.66,4.8,51
2009,1,18,11:45:36,-30.15,-177.67,4.4,31
2009,1,18,9:07:12,5.53,126.27,4.1,128
2009,1,18,4:04:48,-40.37,176.26,4.2,41
2009,1,19,8:24:00,-13.48,-76.71,4.8,43
2009,1,19,21:36:00,-0.47,131.9,5,32
2009,1,19,4:33:36,-0.5,131.87,4.9,35
2009,1,19,1:12:00,-0.54,131.96,4,35
2009,1,19,5:02:24,-0.2,132.84,5.2,35
2009,1,19,6:28:48,12.44,-87.63,4.1,78
2009,1,19,8:09:36,-23.99,-179.98,4.8,513
2009,1,19,20:09:36,-22.6,170.91,6.6,12
2009,1,19,2:09:36,53.83,160.4,5.1,66
2009,1,19,12:28:48,-22.48,170.81,6,35
2009,1,19,5:02:24,-22.58,170.83,4.8,35
2009,1,19,9:07:12,-22.39,170.86,4.5,35
2009,1,19,18:00:00,-22.83,170.88,4.7,35
2009,1,19,3:50:24,12.94,124.45,4.1,56
2009,1,19,2:38:24,-22.57,170.74,4.4,35
2009,1,19,15:50:24,-22.68,170.73,4.2,17
2009,1,19,12:00:00,-22.63,170.72,4.3,35
2009,1,19,11:31:12,-22.28,170.74,4.3,35
2009,1,19,18:14:24,-57.86,-25.61,4.4,35
2009,1,19,14:38:24,-38.94,-15.76,5.1,10
2009,1,19,0:57:36,-22.65,170.91,4.4,35
2009,1,19,22:19:12,-38.79,-15.88,5.1,10
2009,1,19,17:02:24,36.48,70.4,4.9,205
2009,1,19,9:50:24,-21.47,-178.32,4.7,457
2009,1,19,10:33:36,-38.96,-15.7,5.4,10
2009,1,19,15:50:24,-38.97,-15.86,5.3,10
2009,1,19,12:14:24,-6.38,154.81,4.6,65
2009,1,19,17:45:36,34.61,141.63,5.1,40
2009,1,19,9:50:24,-4.49,129.2,4.8,56
2009,1,19,6:43:12,-39.01,-15.87,5.1,10
2009,1,19,6:14:24,-19.72,34.85,4.5,10
2009,1,19,7:12:00,17.24,-101.41,4.3,5
2009,1,19,3:36:00,-22.73,170.88,4.7,35
2009,1,19,11:45:36,24.23,125.19,4.4,46
2009,1,19,17:16:48,7.65,126.79,5.1,35
2009,1,19,15:07:12,34.62,141.7,4.1,30
2009,1,19,7:12:00,-21.01,-70.47,4.1,65
2009,1,19,14:52:48,46.97,152.91,4.7,64
2009,1,19,10:33:36,-22.79,170.74,5.6,35
2009,1,19,18:57:36,-23.26,170.76,4.2,35
2009,1,19,9:36:00,34.85,24.86,4.5,13
2009,1,19,18:00:00,-22.67,170.71,4.3,8
2009,1,19,10:04:48,-24.22,-66.81,4.3,176
2009,1,19,22:48:00,22.77,-111.09,5.3,10
2009,1,20,19:12:00,15.84,-96.13,4.2,28
2009,1,20,18:00:00,-35.28,-103.59,4.5,10
2009,1,20,12:14:24,32.1,137.91,4.4,356
2009,1,20,2:24:00,-7.85,106.09,4.5,35
2009,1,20,19:40:48,-42.08,-72.44,4.8,18
2009,1,20,9:50:24,22.23,101.39,4,11
2009,1,20,5:16:48,0.47,120.99,5.1,88
2009,1,20,0:00:00,-22.66,171.03,4.3,35
2009,1,20,20:38:24,-3.3,142.91,4.1,37
2009,1,20,1:55:12,-2.96,136.89,4.1,35
2009,1,20,14:38:24,52.53,-177.68,4,252
2009,1,20,7:12:00,24.42,126.47,4,35
2009,1,20,3:07:12,-0.2,132.89,4.3,35
2009,1,20,16:04:48,4.51,127.99,4.5,35
2009,1,20,5:31:12,-17.9,-174.96,4.5,263
2009,1,20,9:07:12,-23,170.94,4.5,35
2009,1,20,21:07:12,-58.37,-21.93,4.7,10
2009,1,20,22:33:36,13.47,120.53,4.6,50
2009,1,20,4:04:48,35.87,69.93,5.2,91
2009,1,20,6:00:00,-0.68,133.3,4.8,35
2009,1,20,5:31:12,-4.67,129.81,5.5,143
2009,1,20,12:57:36,-10.67,166.1,4.8,199
2009,1,20,17:45:36,-5.41,35.74,4.9,10
2009,1,20,1:12:00,-10.69,115.03,5.1,30
2009,1,20,14:24:00,-18.09,168.01,4,77
2009,1,20,15:36:00,12.33,-88.66,4.7,50
2009,1,20,5:02:24,56.73,-154.73,4.2,15
2009,1,20,2:09:36,-5.38,35.73,4.4,10
2009,1,20,10:19:12,-21.65,-174.26,4.8,35
2009,1,20,17:02:24,-8.08,112.1,4.5,117
2009,1,20,20:38:24,1.51,126.65,4.3,10
2009,1,20,1:12:00,37.09,72.04,4.7,137
2009,1,20,6:14:24,-22.84,170.87,4.4,35
2009,1,20,12:57:36,7.34,126.93,4.1,59
2009,1,20,0:14:24,-10.61,115.07,4.5,35
2009,1,20,7:55:12,31.85,104.23,4.1,10
2009,1,20,19:12:00,10.06,-85.51,4.5,54
2009,1,20,12:00:00,15.7,-93.08,4,119
2009,1,20,12:57:36,17.6,-79.35,4.2,10
2009,1,20,11:16:48,26.55,144.12,4.3,10
2009,1,21,15:36:00,15.65,96.04,5,35
2009,1,21,9:21:36,-11.63,165.25,4.2,35
2009,1,21,8:52:48,-22.75,171.02,5.3,35
2009,1,21,19:55:12,-22.5,171.01,4.6,35
2009,1,21,16:33:36,-22.81,171.06,4.7,10
2009,1,21,23:16:48,-4.95,130.57,4.1,107
2009,1,21,3:07:12,-0.29,132.92,4.2,35
2009,1,21,13:26:24,17.67,120.45,4.8,67
2009,1,21,7:12:00,39.46,73.93,4.5,35
2009,1,21,11:45:36,-20.17,66.41,5.2,10
2009,1,21,1:12:00,37.77,142.05,4,48
2009,1,21,22:04:48,51.59,-168.43,4,13
2009,1,21,18:43:12,-0.5,132.9,4.5,35
2009,1,21,3:36:00,-30.17,-177.73,4.9,41
2009,1,21,15:07:12,-20.91,-69,4.3,96
2009,1,21,11:45:36,-31.64,-69.48,4.3,113
2009,1,21,6:14:24,-54.29,-133.17,5.3,10
2009,1,21,23:45:36,-22.69,171.04,6.1,24
2009,1,21,0:28:48,61.46,156.48,4.7,7
2009,1,21,9:21:36,-11.78,-75.63,4.6,10
2009,1,21,4:48:00,-23.67,-174.71,4.8,35
2009,1,21,9:21:36,-22.87,170.84,4.5,35
2009,1,21,0:57:36,-22.75,170.98,4.5,35
2009,1,21,16:33:36,-23.01,170.93,4.5,10
2009,1,21,9:36:00,-6.48,131.24,4.8,34
2009,1,22,9:36:00,40.93,139.88,4.7,162
2009,1,22,6:14:24,47.03,155.42,4.5,10
2009,1,22,2:24:00,-0.52,127.43,5.1,132
2009,1,22,0:57:36,-22.72,170.72,4.9,57
2009,1,22,23:02:24,47.06,155.51,5.1,10
2009,1,22,17:31:12,47.05,155.52,4.8,10
2009,1,22,8:09:36,47.03,155.46,4.3,10
2009,1,22,6:57:36,9.39,126.08,4.2,70
2009,1,22,4:48:00,14.99,-94.71,4.3,12
2009,1,22,22:33:36,53.12,173.01,4.4,19
2009,1,22,5:16:48,-14.9,167.15,4.7,92
2009,1,22,14:38:24,-0.33,132.8,5,35
2009,1,22,9:21:36,-22.05,-179.53,4.6,613
2009,1,22,6:14:24,-22.49,170.93,5.1,35
2009,1,22,13:12:00,34.2,139.24,4.8,124
2009,1,22,23:45:36,-5.91,148.51,6.1,44
2009,1,22,18:28:48,3.4,126.86,4.7,10
2009,1,22,19:12:00,15.19,-91.93,5.1,199
2009,1,22,13:26:24,53.03,-35.1,5,10
2009,1,22,1:26:24,30.12,131.15,4.5,25
2009,1,22,13:40:48,-56.36,146.99,4.4,10
2009,1,22,5:02:24,44.63,148.35,4.8,53
2009,1,22,21:07:12,-5.55,-11.45,4.7,10
2009,1,22,13:55:12,-7.31,128.57,6.1,146
2009,1,22,6:28:48,-22.65,171.02,4.8,35
2009,1,22,4:48:00,13.48,120.77,4.6,24
2009,1,23,23:16:48,-15.2,167.51,5.1,145
2009,1,23,7:55:12,-33.08,-15.87,4.9,10
2009,1,23,6:00:00,-6.34,154.95,5.1,47
2009,1,23,19:26:24,-19.99,-177.55,4.7,520
2009,1,23,3:50:24,-22.13,-68.5,4.3,94
2009,1,23,9:36:00,-17.73,-175.21,4.4,230
2009,1,23,0:43:12,0.25,126.35,4.3,35
2009,1,23,9:50:24,2.29,-86.68,4.3,10
2009,1,23,9:36:00,-0.13,123.18,4.6,35
2009,1,23,22:19:12,-57.04,-25.13,4.7,35
2009,1,23,16:48:00,21.12,121.24,5.3,10
2009,1,23,15:50:24,-54.4,-57.26,4.6,10
2009,1,23,6:28:48,-36.39,-70.81,5.2,126
2009,1,23,18:14:24,-5.13,68.56,5,10
2009,1,23,17:16:48,-5.14,68.51,4.8,10
2009,1,23,3:50:24,51.45,178.7,4.1,40
2009,1,23,17:02:24,-54.9,-128.98,5.3,10
2009,1,23,18:00:00,14.73,146.91,4.3,55
2009,1,23,14:52:48,36.46,70.46,4.6,195
2009,1,23,0:43:12,16.99,146.07,4.4,142
2009,1,23,3:07:12,-30.22,-177.77,5,35
2009,1,24,9:50:24,0.11,97.03,4.9,35
2009,1,24,8:24:00,-28.25,-176.7,5.9,10
2009,1,24,14:38:24,-5.06,151.23,4.4,151
2009,1,24,1:26:24,-10.39,161.46,4.4,116
2009,1,24,10:48:00,24.81,125.69,4.8,38
2009,1,24,19:12:00,-56.94,-24.92,4.9,38
2009,1,24,5:16:48,-56.83,-24.94,4.4,35
2009,1,24,17:45:36,-56.92,-24.8,4.5,35
2009,1,24,14:24:00,22.49,142.85,4,179
2009,1,24,8:24:00,-57.05,-25.06,4.6,35
2009,1,24,22:19:12,3.82,126.94,4.7,35
2009,1,24,12:00:00,-6.36,130.31,4.7,105
2009,1,24,3:21:36,0.43,124.64,4.5,201
2009,1,24,23:02:24,13.8,145.09,4.3,110
2009,1,24,1:12:00,-19.58,-179.11,5.6,671
2009,1,24,1:40:48,-60.38,-25.16,4.5,10
2009,1,24,1:12:00,44.67,147.73,4,82
2009,1,24,22:19:12,-0.51,132.91,5.1,27
2009,1,24,7:26:24,24.83,122,4.5,8
2009,1,24,18:14:24,24.86,122.03,4.6,4
2009,1,24,3:21:36,-8.41,125.01,5.1,21
2009,1,24,0:00:00,40.8,27.78,4.6,11
2009,1,24,14:09:36,-29.13,-177.98,4.7,89
2009,1,24,4:33:36,13.13,-89.35,4.7,62
2009,1,24,16:04:48,-2.85,140.89,4.7,43
2009,1,24,15:21:36,33.52,131.69,4.7,81
2009,1,24,23:02:24,-21.06,-178.05,4.2,487
2009,1,24,19:26:24,59.43,-152.89,5.8,97
2009,1,24,22:04:48,2.38,128.56,4.3,77
2009,1,24,18:57:36,36.58,70.31,4.2,187
2009,1,24,1:40:48,-18.92,-67.71,5.1,183
2009,1,24,1:26:24,-45.07,167.42,4.3,93
2009,1,24,2:09:36,13.53,120.82,4.6,39
2009,1,24,2:09:36,-6.07,130.4,4.4,81
2009,1,24,7:26:24,-35.43,178.62,4.3,205
2009,1,24,19:26:24,5.49,126.28,5.1,144
2009,1,24,17:31:12,-56.89,-25.18,4.9,35
2009,1,24,4:33:36,-17.85,168.09,4.5,35
2009,1,24,14:24:00,29.23,130.42,4.3,43
2009,1,25,18:14:24,-1.29,148.65,4.6,76
2009,1,25,3:50:24,-28.12,-176.59,4.8,10
2009,1,25,4:04:48,43.24,80.89,5.1,19
2009,1,25,21:07:12,10.52,-85.99,4.5,48
2009,1,25,15:50:24,46.93,155.39,4.7,10
2009,1,25,8:24:00,22.96,144.16,4.7,35
2009,1,25,5:02:24,-30.01,-177.84,5,51
2009,1,25,2:24:00,16.23,-98.52,4,8
2009,1,25,21:50:24,40.44,144.94,4.1,35
2009,1,25,11:02:24,-18.42,-174.48,4.6,42
2009,1,25,0:28:48,26.86,56.15,4.1,6
2009,1,25,2:24:00,18.06,-100.83,4,74
2009,1,25,23:02:24,-3.29,130.88,4.7,39
2009,1,25,3:50:24,-21.84,170.33,4.5,15
2009,1,25,5:45:36,36.92,71.79,4.8,117
2009,1,25,21:07:12,-6.91,130.27,5.2,68
2009,1,25,23:45:36,38.18,72.24,5,20
2009,1,25,10:48:00,-38.23,176.08,4.4,160
2009,1,25,6:14:24,38.43,71.9,4,30
2009,1,26,21:07:12,-9.52,159.79,4.3,32
2009,1,26,0:00:00,-32.79,139.01,4.6,17
2009,1,26,12:00:00,-57,-24.83,4.5,35
2009,1,26,7:55:12,-15.85,-74.8,4.9,27
2009,1,26,21:50:24,0.97,126.17,4.5,51
2009,1,26,15:21:36,0.07,100.04,5,127
2009,1,26,3:36:00,-17.75,-172.99,4.8,10
2009,1,26,23:45:36,-17.47,-173.11,4.7,10
2009,1,26,1:40:48,36.49,139.47,4.4,140
2009,1,26,2:09:36,3.72,126.53,4.9,35
2009,1,26,14:24:00,-17.8,-178.59,5.8,579
2009,1,26,20:52:48,-4.81,150.04,4.6,414
2009,1,26,6:28:48,-22.97,-114.47,5.1,10
2009,1,26,14:09:36,-0.52,134.06,4.5,35
2009,1,26,2:52:48,-33.71,179.63,4.6,35
2009,1,26,18:28:48,18.44,-102.64,4.5,50
2009,1,26,0:28:48,51.96,-171.16,5.8,25
2009,1,26,17:45:36,-3.33,126.88,4.3,35
2009,1,26,17:31:12,-0.35,98.18,5.7,10
2009,1,26,18:28:48,57.51,120.58,5.4,13
2009,1,26,0:43:12,57.35,120.64,4.2,10
2009,1,26,17:16:48,57.37,120.52,4.6,10
2009,1,26,12:14:24,49.19,154.98,4.3,83
2009,1,26,4:04:48,-0.01,123.9,4.7,135
2009,1,26,3:21:36,11.29,-85.64,4.4,174
2009,1,27,0:00:00,14.98,-96.16,4,16
2009,1,27,10:33:36,-17.69,176,5.3,35
2009,1,27,22:19:12,-11.38,117.55,5.1,12
2009,1,27,1:12:00,-21.64,169.7,4.8,10
2009,1,27,0:57:36,7.68,121.93,4.5,51
2009,1,27,22:19:12,57.3,120.64,4.2,20
2009,1,27,9:21:36,36.18,76.39,4,36
2009,1,27,0:00:00,-17.84,-178.68,5.9,601
2009,1,27,15:36:00,1.85,122.85,4.4,35
2009,1,27,2:24:00,18.11,-93.45,4.2,78
2009,1,27,17:16:48,-15.86,-172.77,4.5,10
2009,1,27,2:24:00,34.62,-36.51,4.6,10
2009,1,27,5:16:48,-56.98,-25.22,4.6,35
2009,1,27,5:16:48,6.31,124.18,4,535
2009,1,27,17:45:36,0.37,97.37,4.9,28
2009,1,27,21:07:12,-44.85,35.69,5.1,10
2009,1,27,7:12:00,55.54,164.3,5.5,23
2009,1,28,2:52:48,-0.45,98.18,4.4,10
2009,1,28,14:09:36,-0.26,98.28,5.7,20
2009,1,28,23:31:12,-0.2,98.42,5,10
2009,1,28,1:26:24,-22.74,170.26,4.5,35
2009,1,28,0:57:36,-2.92,136.59,5.3,56
2009,1,28,17:45:36,84.92,97.84,4.1,10
2009,1,28,21:36:00,-0.46,98.15,4.9,26
2009,1,28,12:00:00,-20.07,-69.97,4,57
2009,1,28,19:12:00,-6.31,130.09,4.3,109
2009,1,28,8:52:48,-14.43,-76.03,4.5,44
2009,1,28,19:12:00,46.85,155.79,4.2,10
2009,1,28,12:00:00,15.22,-93.99,4.2,16
2009,1,28,4:48:00,14.93,-93,4.3,86
2009,1,28,4:33:36,-8.94,124.16,5.7,65
2009,1,28,0:00:00,37.83,27.47,4.4,5
2009,1,28,0:00:00,37.8,27.43,4.1,5
2009,1,28,3:07:12,7.66,126.77,4.7,71
2009,1,28,0:57:36,-2.08,-79.41,4.2,108
2009,1,28,19:55:12,-16.97,-172.07,5.5,10
2009,1,28,13:55:12,13.34,-89.71,5.2,60
2009,1,28,18:28:48,-0.5,132.78,4.2,35
2009,1,28,2:52:48,54.46,-161.44,4.8,16
2009,1,28,23:31:12,-0.37,98.21,4.7,10
2009,1,28,12:57:36,2.45,128.61,5,208
2009,1,28,20:38:24,13.73,92.82,5.1,35
2009,1,28,11:16:48,-4.38,152.57,4.2,110
2009,1,28,6:28:48,-17.62,-178.47,4.7,537
2009,1,28,17:16:48,35.49,140.54,4.7,42
2009,1,28,9:36:00,35.74,28.18,4.7,64
2009,1,29,1:12:00,35.56,140.64,4.2,47
2009,1,29,16:04:48,-6.72,156.13,4.4,150
2009,1,29,10:48:00,-0.75,133.21,4.1,35
2009,1,29,2:38:24,-1.21,138.39,4.3,26
2009,1,29,10:33:36,13.38,120.31,4.5,49
2009,1,29,12:28:48,-9.01,124.11,5,65
2009,1,29,14:52:48,0.06,-18.46,4.6,10
2009,1,29,8:52:48,-16.77,-173.12,4.6,46
2009,1,29,3:07:12,51.57,-175.18,4,15
2009,1,29,7:12:00,8.72,93.7,4.2,35
2009,1,29,0:00:00,32.73,-118.22,4.2,0
2009,1,29,22:04:48,11.71,95.01,4.4,26
2009,1,29,9:21:36,-9.09,124.24,4.7,51
2009,1,29,14:52:48,-7.05,125.57,4.6,480
2009,1,29,4:19:12,-55.94,-27.54,4.8,121
2009,1,29,7:26:24,36.19,71.18,4.7,110
2009,1,29,15:07:12,13.19,126.03,4.9,38
2009,1,29,15:50:24,-15.64,-178.39,4.4,14
2009,1,29,11:31:12,-26.29,-178.66,4.7,333
2009,1,29,15:21:36,-33.49,-178.72,4.8,22
2009,1,29,10:48:00,-31.39,-68.57,4.4,111
2009,1,29,14:24:00,-37.77,177.58,4.5,40
2009,1,29,7:26:24,10.91,124.92,4.5,10
2009,1,29,22:04:48,-8.11,-71.4,5.6,602
2009,1,29,2:38:24,10.97,124.96,5.4,8
2009,1,29,12:14:24,23.34,93.97,4.5,75
2009,1,29,20:38:24,11.02,124.89,4.2,10
2009,1,29,16:19:12,11.12,124.36,4.1,10
2009,1,30,18:00:00,11.09,124.96,4.6,10
2009,1,30,23:16:48,-2.34,120.6,4.3,18
2009,1,30,7:40:48,-15.05,-174.84,4.4,10
2009,1,30,22:19:12,-15.39,-174.47,5.7,10
2009,1,30,22:19:12,46.99,155.41,4.4,12
2009,1,30,6:43:12,32.22,47.37,4,10
2009,1,30,7:55:12,-42.74,172.43,4.3,6
2009,1,30,17:16:48,-20.53,-174.21,4.6,40
2009,1,30,14:24:00,51.26,-168.34,4.2,27
2009,1,30,19:26:24,-17.92,-174.82,4.2,237
2009,1,30,14:24:00,11.06,124.99,4.3,10
2009,1,30,0:00:00,47.77,-122.56,4.5,58
2009,1,30,6:28:48,2.86,95.55,4.9,35
2009,1,30,13:12:00,-19.78,168.86,4.6,10
2009,1,30,4:04:48,37.78,-17.72,4.6,10
2009,1,30,12:14:24,-8.29,120.18,4.6,47
2009,1,30,4:19:12,10.8,124.18,4.2,10
2009,1,30,20:24:00,42.38,143.64,4.4,57
2009,1,30,18:28:48,-2.8,127.64,4.5,95
2009,1,30,1:55:12,10.5,145.71,4.5,10
2009,1,31,14:38:24,-26.16,-178.53,4.5,344
2009,1,31,5:45:36,-16.48,-173.85,4.7,27
2009,1,31,13:40:48,-0.7,133.43,5,18
2009,1,31,12:00:00,-55.85,-26.34,4.6,35
2009,1,31,1:40:48,-0.73,133.52,4.4,35
2009,1,31,17:02:24,8.73,126.31,4.6,105
2009,1,31,20:09:36,11.8,94.96,5.1,26
2009,1,31,15:07:12,-61.26,154.04,5.3,10
2009,1,31,11:45:36,3.77,96.34,4.4,35
2009,1,31,5:16:48,-6.86,155.51,4.2,35
2009,1,31,7:12:00,5.01,94.82,4.8,78
2009,1,31,19:12:00,17.24,-94.45,4,156
2009,1,31,21:36:00,16.91,-95.33,4.1,98
2009,1,31,0:00:00,-30.23,117.78,4.2,2
2009,1,31,1:40:48,-6.19,130.25,4.5,149
2009,1,31,20:24:00,31.4,70.05,4.2,10
2009,1,31,18:43:12,6.65,-73.15,4.4,167
2009,1,31,0:00:00,-30.22,117.8,4.3,0
2009,1,31,18:14:24,-8.92,109.64,4.4,35
2009,1,31,5:31:12,-55.63,-26.47,4.6,35
2009,1,31,21:36:00,17.66,-101.94,5.1,4
2009,1,31,1:12:00,15.7,95.96,4.5,10
2009,1,31,21:36:00,-22.88,-70.27,5.1,54
2009,1,31,18:28:48,7.58,93.92,4.4,46
2009,1,31,20:38:24,-19.41,-69.07,5.5,102
2009,1,31,7:40:48,-36.94,177.17,4.5,12
2009,1,31,6:57:36,32.46,105.31,4.4,11
2009,1,31,14:09:36,35.41,-117.79,4,8
2009,1,31,4:19:12,36.72,141.15,5.7,34
2009,1,31,19:55:12,53.53,159.75,4.6,73
2009,1,31,12:43:12,-8.78,160.37,4.6,59
2009,1,31,22:48:00,52.89,160.07,4.5,49
2009,2,1,14:24:00,38.51,20.42,4.8,22
2009,2,1,6:57:36,-20.52,-68.87,4.6,104
2009,2,1,9:07:12,4.85,127.76,5.1,35
2009,2,1,15:36:00,-31.35,-68.87,4,107
2009,2,1,17:31:12,-16.97,172.01,4.8,35
2009,2,1,8:52:48,-36.93,177.18,4.5,12
2009,2,1,19:12:00,27.12,128.41,4.1,63
2009,2,1,7:55:12,11.93,125.53,4.4,35
2009,2,1,16:19:12,37.88,142.4,5.1,37
2009,2,1,15:21:36,42.28,144.55,4,41
2009,2,1,11:16:48,37.87,142.59,4.1,48
2009,2,1,18:28:48,40.49,42.33,4.3,3
2009,2,1,11:02:24,42.77,73.92,4.5,10
2009,2,1,7:26:24,44.02,8.64,4.1,11
2009,2,1,13:55:12,-34.97,-111.45,5,10
2009,2,1,23:16:48,23.57,125.57,4.1,10
2009,2,1,4:04:48,-17.72,-178.82,4.4,571
2009,2,1,2:38:24,10.88,124.89,4.9,10
2009,2,2,18:28:48,40.32,143.88,4.3,16
